260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456378	206
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456379	167
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456392	25
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456393	2309
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456394	511
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456396	12
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr1	1896836
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr2	1918946
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr3	1421741
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr4	1607167
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr5	1580559
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr6	1573941
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr7	1370897
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr8	1297303
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr9	1453936
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrM	9567
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	phage_Xp12	0
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrX	445404
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrY	153627
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrX_GL456233_random	342
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456360	95
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456366	110
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456367	145
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456368	72
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456381	620
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr5_JH584297_random	425
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456382	33
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456383	5
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456385	62
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr5_JH584296_random	424
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456387	1624
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	phage_T4	0
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456389	3
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr5_JH584299_random	2579
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr5_JH584298_random	394
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrY_JH584300_random	287
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	phage_lambda	356
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr5_GL456354_random	566
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr10	1145852
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr11	1332514
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr12	1213794
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr13	1051745
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrY_JH584302_random	183
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr14	1205051
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456239	2085
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr15	1065055
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr16	975048
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr17	910555
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrY_JH584301_random	304
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr18	909932
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr19	546146
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr7_GL456219_random	125
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrY_JH584303_random	266
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr4_GL456216_random	352
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr4_JH584293_random	782
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr1_GL456211_random	2778
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr4_JH584292_random	213
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr1_GL456210_random	1955
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr4_JH584295_random	16
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	plasmid_puc19c	161
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_JH584304	14101
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr1_GL456213_random	108
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr4_JH584294_random	785
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr1_GL456221_random	2609
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr1_GL456212_random	2348
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456370	751
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456372	201
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456359	115
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chr4_GL456350_random	657
260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5	chrUn_GL456390	0
